id,cate_id,cate_directory,question,similar_questions,create_time,update_time,creater,updator,answer
30012023488,30000205838,售前/产品使用问题,ipad能观看吗,"课程只能在手机上看吗？电脑或是ipad上面可以观看吗？
ipad能够观看课程吗？
ipad可以观看吗？
是否可以在ipad上看？
可以用ipad观看吗？
能否在ipad上观看？
ipad可以用来观看吗？
可以在ipad上观看吗？",2024/3/30 16:12:21,2024/4/8 14:34:12,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲在，ipad可以看的哦，订单截图发我哈，这边给您发观看路径</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023918,30000205838,售前/产品使用问题,我买了398和628两个课程，只收到一条短信链接， 是全部都在这一个链接里面吗,"我买了两个课程，只收到一条短信链接，是否可以单独发送链接给我
我购买了两个不同价格的课程，只收到了一条短信链接，请问是怎么回事
我买了两个课程，只收到一条短信链接，是不是我操作失误了
我购买了两个不同的课程，但是只收到了一条短信链接，这是为什么
请问一下，这两个课程是分开在两个链接里吗
我购买了两个课程，就收到一条短信链接怎么办",2024/3/31 18:46:37,2024/4/8 14:28:55,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲已购买的话注意短信哦，观看方式下单5分钟左右会直接发送到短信里面哈<br><br>如果没有看到的话留意一下垃圾短信里面是不是被拦截了哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012033333,30000210641,多渠道知识维护/订单查询,小红书-16-订单查询,,2024/4/8 14:09:00,2024/4/8 14:09:04,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p><img width=""4096"" height=""4096"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712556537198-ckdd-16.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012033332,30000210641,多渠道知识维护/订单查询,快手-2-订单查询,,2024/4/8 14:08:00,2024/4/8 14:08:04,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p><img width=""4096"" height=""4096"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712556477868-ckdd-2.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012033331,30000210641,多渠道知识维护/订单查询,通用--1-订单查询,,2024/4/8 14:06:07,2024/4/8 14:06:12,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><div>亲亲，你是在哪里购买的订单呢？</div><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012033330,30000210641,多渠道知识维护/订单查询,视频号-10-订单查询,,2024/4/8 14:05:23,2024/4/8 14:05:27,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p><img width=""2913"" height=""2160"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712556319535-ckdd-10.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012033328,30000210641,多渠道知识维护/订单查询,抖音-1-订单查询,,2024/4/8 14:04:10,2024/4/8 14:04:15,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p><img width=""2000"" height=""2000"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712556246066-ckdd-1.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023407,30000210639,多渠道知识维护/如何看课,视频号-10-看课指引,"订单卡片。订单号:P692501301911559991,商品名:【官方正版】张琦：天地人网 全渠道增长路径设计 视频课 亲 这个课怎么上？ 也没人和我说 拍了这么久了",2024/3/29 18:01:34,2024/4/8 12:45:59,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><div><div class=""ace-line ace-line old-record-id-WhZZdK97qoEZC4x5X4UcIw0lnPb"">亲，购买以后在微信公众号观看哦，</div><div class=""ace-line ace-line old-record-id-RWEgdJKXjojkSExuZdqcBK1TnBd"">1.在微信搜索【获课一下】公众号或小程序【获课】</div><div class=""ace-line ace-line old-record-id-ECHcdvx4Mok3z0xBT9zcT9tWnko"">2.在首页下方点击【开始学习】-【我的已购】(登录时用下单手机号)</div><div class=""ace-line ace-line old-record-id-WHbLdXBDqoof2dxhSGAcHZxTn9b"">3.在【学习中心】点【去学习】就可以观看啦</div><div class=""ace-line ace-line old-record-id-WQEidqOM2oO8V5xDOyKcckB7nae"">观看过程中有任何问题一定要及时跟我说哦，我会尽我最大努力为您解决的~.</div></div><p><img width=""2880"" height=""2160"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712493002249-视频号.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023937,30000205838,售前/产品使用问题,课程是否有教怎么做视频,"短视频这个课程会教吗
有教怎么做视频吗
你好这里面课程有交怎么做视频吗
有没有专门教短视频或者直播的课程呀
会针对我的情况给具体的思路指导么 比如怎么做账号
我想学做视频，这个课程是可以教的是吧
我想学拍短视频，不知道课程里有没有这个内容
你好！不会做视频号，学习内容里有教吗？
你好，学了课程就会做视频啦",2024/3/31 20:47:19,2024/4/8 12:37:27,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>抱歉哦亲亲，目前没有针对性讲解的课程呢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012024088,30000205838,售前/产品使用问题,麻烦提供给我行业趋势分析报告,"我该从事什么行业，有没有行业趋势分析
行业趋势报告的链接在哪
行业趋势的分析在哪里领取
老师你好，我想要行业报告找谁
行业报告在哪里领取啊
行业报告百度网盘的链接请提供一下，谢谢",2024/4/1 11:54:01,2024/4/8 12:31:52,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,亲亲，电子资料可以直接在学习中心的查看到，也可以直接在视频课程下方查看的哟
30012023930,30000205838,售前/产品使用问题,有没有一对一的咨询呢？,"一对一教学包含什么 那些方面？
怎样单独咨询讲课老师问题",2024/3/31 20:11:15,2024/4/8 12:31:06,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,很抱歉线上的课程是自主学习的视频课哦，没有老师专门一对一指导的呢
30012023406,30000210639,多渠道知识维护/如何看课,抖店-1-看课指引,,2024/3/29 18:00:26,2024/4/8 12:28:38,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲，您在抖音搜索 “获课一下”小程序进入后，根据下方图片指引，在学习中心找到课程，点击去学习观看哦~<img width=""4096"" height=""3072"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712550513458-1.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023409,30000210639,多渠道知识维护/如何看课,通用--1-看课指引,,2024/3/29 18:03:53,2024/4/8 12:20:54,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>您可以在应用商店搜索【获课】APP，然后登录账号，在学习中心观看课程<img width=""1000"" height=""1387"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712499612559-1.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023945,30000210639,多渠道知识维护/如何看课,自营-1212-看课指引,,2024/3/31 22:01:32,2024/4/8 12:20:37,lizhun@1956773234663935.onaliyun.com,lizhun@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>您可以在应用商店搜索【获课】APP，然后登录账号，在学习中心观看课程</p><p><img width=""1000"" height=""1387"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712499950994-1212.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023500,30000205855,已购课程/使用反馈,页面打不开,"我打开后没声音，没画面，是我卡了吗
视频一直加载不出来，是软件问题吗
你们的课程加载太慢，好久才加载出来
进入之后为什么打开老是出现信息崩溃
在观看过程中总是缓冲不能好好观看这个。
页面一直黑屏怎么办
页面一直转圈圈怎么办
学习课程页面打不开怎么办",2024/3/30 17:04:58,2024/4/8 12:18:14,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲登录的哪里呀，可以截图发我一下吗，这边去联系IT老师看看是什么情况呢，亲亲也可以关机重启一下手机试试</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023915,30000205844,已购课程/课程咨询,排错课了,"""还有书本或者什么资料赠送么
我选的不是这门课啊，排错课了吧
不是这个老师啊，排错课了吧
排错课了，这是哪一门课的内容？
课程好像不对，拍错了吧
【直播专享】张琦：商业认知&团队管理（视频课+书籍） 排错课了",2024/3/31 18:38:19,2024/4/8 12:17:09,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，您给下您课程订单截图，这边反馈核实一下哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023502,30000205838,售前/产品使用问题,线下课程咨询,"武汉有线下课通知吗
在郑州这边有没有线下课？
杭州的线下课，你们有接到通知吗？
王文博教授的的深圳线下课，发通知了吗？
我在武汉 请问有附近的课程吗？
请问，北京啥时候开课？
線下課是什麼
线下课程在哪里上课？
請問這個有沒有線下課程？
想了解一下你们的线下课程费用
有没有什么好的线下课程推荐？
想知道一下线下课程的时间和地点
想报名参加你们的线下课程
请问你们有哪些线下课程可以参加？
想了解一下你们的线下课程安排
有张琦老师的线下课吗
有你们线下课安排计划吗",2024/3/30 17:35:30,2024/4/8 12:12:19,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲是要参加老师的线下课程吗？稍等这边给您看一下课程的上课时间哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023497,30000205844,已购课程/课程咨询,延期多久时间,"请问能延迟多久
可以延时多久
可以延迟多长时间
请问可以延时多久
视频可以延期多久的观看时间
课程可以延长多久时间
能延长多久的观看时间啊
可以延期多久啊",2024/3/30 16:40:29,2024/4/8 11:58:36,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲延期是1-3个月的，客服最大权限是3个月，这边给您延期的是3个月，尽快观看学习哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023919,30000205838,售前/产品使用问题,我这个怎么发不了图片呢,"我的图片无法发送，怎么办？
我拍了一张照片，但是无法发送，请问是怎么回事？
为什么我发图片给你的时候显示失败了？
怎么不能发截图给你们啊
为什么发不了照片
为什么不能发图片",2024/3/31 18:52:27,2024/4/8 11:47:36,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲可以看一下有没有网络是否正常哦，或者亲亲可以看一下有没有授权照片的功能哦，没有的话可以在设置里面授权一下哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023929,30000205838,售前/产品使用问题,有目录介绍吗,"帮我找一下关于目录介绍的信息
可以给我一个目录介绍吗
哪里可以找到目录介绍
有没有详细的目录介绍",2024/3/31 19:40:16,2024/4/8 11:46:05,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲点击链接进去往下滑，就可以看到课程大纲的目录哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023927,30000205852,售前/优惠咨询,我看有的价格不一样，它是有什么区别吗？,"为什么同样的一门课会有不同的价格？
这些课程的价格差别在哪里？
价格差别课程有哪些区别？
价格不一样有哪些区别？",2024/3/31 19:33:38,2024/4/8 11:45:24,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲课程一样的话价格是一样的哟，您看到的不一样的应该是平台赠送的限时新人优惠，有平台赠送的新人优惠卷的话价格会不一样呢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023926,30000205838,售前/产品使用问题,老师课程讲具体方法吗,"老师上课会讲具体的解题方法吗
讲的都是方法吗",2024/3/31 19:30:19,2024/4/8 11:43:40,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲没有教具体的落地方案的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996140,30000205842,线上营销渠道相关咨询,有粉丝群吗？怎么进？,"这个有班级吗
咱们有班级吗
我能加到学习班级吗
这个课程有班级吗
你们有群吗，有些问题我还不懂
我想了解你们的产品，有群吗
粉丝群是什么？
你们有粉丝群吗
粉丝群怎么加
如何加入粉丝群？
我想加入粉丝群",2024/3/8 18:49:56,2024/4/8 11:40:53,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲抱歉哦，目前是没有群的呢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022014,30000205838,售前/产品使用问题,这个课程购买后可以拿给其他人学习吗,"我想和家里人一起观看，可以吗
别人能登陆上我的账号吗
能让其他人登陆上去学习课程吗
其他人可以登录我的账号吗
我能把课程发给别人一起学习吗
我买的课程想分享给朋友，怎么办
其他人也能学习我买的课程吗
我想把课程给其他人看可以吗",2024/3/28 10:56:40,2024/4/8 11:39:16,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，课程不支持同时登录的，会被挤下线的哟，使用订单留的收货信息就可以登录观看哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023923,30000205842,线上营销渠道相关咨询,那个群聊是做什么用的呢？,你们要我加的群做什么用的,2024/3/31 19:21:02,2024/4/8 11:36:41,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，哪一个呀亲亲可以截图发我确认一下哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022184,30000205838,售前/产品使用问题,怎么添加助教,"助教的电话怎么添加到
如何联系上助教老师
你们有助教加我吗
请问怎样才能加到你们的助教团队
添加助教方式
助教会联系我吗
我要怎么联系助教
总联系不上班主任老师，是个什么情况？ 我想申请换一个
如何添加班主任老师
老师都联系不上，你给我换个吧
老师怎么都联系不上，怎么办
联系不上助教老师",2024/3/28 15:31:00,2024/4/8 11:28:31,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲麻烦您提供下完整的订单信息截图，这边助教老师帮您处理哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023496,30000205846,基本回复,我要投诉,"客服每次的回答都不一样，我该听谁的？
我知道还问你们吗，一点作用都没有
你们资料包课程字体太小，希望可以改善
客服服务态度不好，我要给一个差评
不要一直给我打电话，不然投诉你
客服是人工的吗，一点都不专业
给人工客服打电话一直占线
你们的客服服务态度不好，顾客是上帝
不想买你们的课程，不要一直骚扰我
服务太差了，我要投诉你们
在线客服有什么用，一直不回复！
人工 你的态度让我很不满，我要投诉！
我要投诉你们客服，一点都不理人
投诉电话是多少？",2024/3/30 16:33:17,2024/4/8 10:33:18,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲实在抱歉给您带来不好的体验了，亲亲可以截图发我，这边去反馈给领导呢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012028420,30000210640,多渠道知识维护/如何开票,通用-如何开票,,2024/4/7 20:03:51,2024/4/8 10:31:50,chensicong@1956773234663935.onaliyun.com,chensicong@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲开发票流程如下~</p><p>1、微信搜索""获课""进入小程序</p><p>2、点击右下角""我的""，再点击""发票服务""，找到需要开票订单并点击""申请开票""，根据页面提示填入发票信息即可~</p><p>3、开票项目是*广播影视服务*短视频服务</p><p>开票提醒</p><p>开票时间：每周三中午12点之前申请的发票，财务会在周五同意开出并发送到您的邮箱~期间还请耐心等待呢~</p><p>如有疑问可以咨询客服为您处理哟~</p><p style=""text-align:left;margin-bottom:0px;margin-top:0px;margin-left:0px""><img width=""655"" height=""1024"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712543497276-wyrhkfp-common.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012028422,30000210640,多渠道知识维护/如何开票,小红书-如何开票,,2024/4/7 20:17:10,2024/4/8 10:24:09,chensicong@1956773234663935.onaliyun.com,chensicong@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，您按照图片步骤提交，在订单页面申请发票~</p><p>开票项目是*广播影视服务*短视频服务</p><p>&nbsp;</p><p>开票提醒</p><p>开票时间：每周三中午12点之前申请的发票，财务会在周五同意开除并发送到您的邮箱~期间还请耐心等待呢~</p><p>如有疑问可以咨询客服为您处理哟~</p><p style=""text-align:left;margin-bottom:0px;margin-top:0px;margin-left:0px""><img width=""1706"" height=""1280"" src=""https://beebot-knowledgecloud-aliyun-public-cn-shanghai.oss-cn-shanghai.aliyuncs.com/kc/1223107/kc-media/kc-faq-oss/1712543045624-wyrhkfp-16.jpg"" slate-data-type=""image""></p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022307,30000205841,修改信息,收货地址修改,"请问我购买的课程地址填错了怎么修改
我的手机号改了啊，收货地址怎么改？
哎呀，我在国外，所以默认是我妈的地址 可以后台改一下吗？
如何修改收货地址？ Ok
能帮我把收货的地址信息改下吗
改一下收货的地址可以吗
地址我要修改
收货地址要换个新的
请问可以修改收货地址吗",2024/3/28 18:06:41,2024/4/8 10:19:18,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲这边可以给您修改哈，请留下以下信息，这边帮您处理哦~<br><br>订单截图（带订单编号的）：<br>需要修改为：</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996129,30000205838,售前/产品使用问题,我想购买课程，但是在国外，怎么办？,"我是台湾的，这边可以购买发货吗
我的内地手机号用不了，麻烦用台湾的手机登记
印度可以买吗，最近在哪出差
台湾地区的，怎么购买课程呢？
香港地区通过什么路径来买你们的课
台湾的有下载途径吗
你好，视频课海外可以看嘛
我是香港支付宝，付款不了怎么看？
我在香港要download什麼听课
請問課程覆蓋港澳客戶嗎？
香港沒有內地電話號碼，可以購買以上的課程嗎？
老師 我是香港居民，想買
沒有大陆支付宝 所以我不能購買對嗎
我沒有國內手機號，有辦法嗎
请问课程覆盖港澳台客户吗
在新加坡可以买吗？
只能大陸嗎，台湾地区能够买吗
我在马来西亚应该怎么购买课程？
我是香港的想购买去找谁？
我在新加坡工作，想上课怎么购买？
我没有国内的地址，在国外可以购买吗？
請問一下 我是台灣人  可以買嗎？
請問台灣沒支付寶可買嗎？
我在新加坡. 好像找不到
台灣如何購買
請問可以寄台灣嗎
我在美国想学张老师，365的课程
我在美国想学课程
我没有中国手机号码
請問在台灣地區可以購買這個課程嗎
香港可以听课吗
我是海外的 马来西亚 要怎么拿到视频呢
但是我人在马来西亚，该怎么做才能看到
請問這下單後在台灣要怎麼看
澳门 地区可以观看课程吗？
你好啊 外国人要怎麽购买这个视频呢
没有大陆手机号码就可以看吗
我在加拿大，怎麽可以购买顾老师的视频课程？
請問地址選不到香港可以怎樣處理？
课程的海外购买方式
我现在人在国外，不知道怎么购买这门课。
在国外要怎么买？
国外购买课程的方式。",2024/3/8 18:49:54,2024/4/8 10:07:54,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲课程要大陆号码验证码登录观看的哟~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996145,30000205855,已购课程/使用反馈,为什么课程不支持下载、投屏、录制,"你好 我的手机想投屏电视上观看 并没有录制屏幕
我录屏有时间再看
不能投屏吗，手机太小了，眼镜不舒服
手机那么小也不方便啊 这太不人性化了
我想投屏到电视上看，手机上太小了，能投屏吗？
我想录个屏回去给我家里人看
如何下载视频内容
学习资料怎么下载
学习资料如何下载到百度网盘
可以发pdf 吗
pdf的资料也不行吗
可以发pdf的资料给我吗
课程不支持录制的吗
我想把课程录制下来，为什么不行
课程不能录制的吗，操作不了
为什么不能录制课程
我想录制课程，怎么录制不了
都不能下载，还卖啥，再见
拜拜吧，哪有课程不能下载的
不能下载我不买了，谢谢
不支持下载就算啦
不能下载那就886
这个课程怎么下载 亲
我可以将课程下载到我的平板或者电脑上吗
已购课程可以下载吗
资料下载不了呢
资料可以下载到手机里吗？
电脑上可以下载吗
资料都下载不了是吗
为什么我不能下载课程视频？
课程可以保存下来吗？
资料和视频可以下载吗
课程可以下载吗
投屏下载都不行吗，我买的课程
我想下载课程但是操作不了
为什么不能下载呢这个课程
课程怎么投屏都不行啊
下载不了课程",2024/3/8 18:49:58,2024/4/8 10:00:58,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，出于对正版课程知识产权的保护，咱们的课程是不支持下载和投屏的哦，感谢您的理解哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012019003,30000205840,售前/订单问题/订单物流咨询,物流包邮咨询,"我是新疆的，课程包邮吗
书包邮吗
书籍包邮吗
包邮吗",2024/3/22 17:00:23,2024/4/8 9:56:58,lizhun@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，包邮的噢~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012028427,30000210640,多渠道知识维护/如何开票,快手-如何开票,,2024/4/7 22:16:19,2024/4/7 22:16:29,chensicong@1956773234663935.onaliyun.com,chensicong@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲订单截图发我哟，这边安排课程助理给您处理哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012028423,30000210642,多渠道知识维护/学浪相关,通用-学浪相关,,2024/4/7 20:33:43,2024/4/7 20:34:15,chensicong@1956773234663935.onaliyun.com,chensicong@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲抱歉不支持哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996147,30000205844,已购课程/课程咨询,线下课拍下之后怎么上？,"线下课怎么上
线下课的授课方式是什么？
线下课是否需要提前报名？
线下课的时间和地点是什么？",2024/3/8 18:49:58,2024/4/7 20:00:58,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>下单后24小时内会有助理老师安排您入班的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022030,30000205838,售前/产品使用问题,课程只能绑定一个手机号码吗,"能绑定两个手机号吗，一个课程
我买的课程，想新增个手机号
我想再绑定一个手机号在购买的课程上
课程能绑定多个手机号的吧
是否可以将多个手机号码与课程进行绑定",2024/3/28 11:45:07,2024/4/7 19:59:28,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲抱歉哦，订单只能绑定一个收件地址的信息哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996124,30000205838,售前/产品使用问题,把课程送人怎么买？,"可以用朋友的手机号帮他下单吗
如果用朋友的手机号码帮下单呢？
请问我想给我女朋友买课程，要怎么买呢
我可以买来送朋友吗
我买了这个课程，怎么送给别人？
我想帮我姐姐买这个课程，要怎么买？
我要怎么帮其他人买这个课程呢？
帮别人购买课程的方式。
我想把这个课程买了送给别人怎么操作？",2024/3/8 18:49:53,2024/4/7 19:58:05,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>可以的哈，您订单留的信息留您朋友的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022351,30000205838,售前/产品使用问题,我想把这个抖音号注销了，购买的课程还会在吗,"如果抖音号注销掉了，我买的课程还能找到吗
注销抖音账号，课程就不在了吧
抖音号没了，课程还有吗",2024/3/28 18:28:56,2024/4/7 19:57:04,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，您给下订单号截图，这边查一下哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996125,30000205838,售前/产品使用问题,线下课程怎么报名？,"线下学习的课程是什么，你发给我。
我想在线下学习。
线下课程要怎么参加？
我想报名线下课程。",2024/3/8 18:49:53,2024/4/7 19:55:55,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>下单后24小时内会有助理老师安排您入班的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
